"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","publishTime","pub_date"
"260","6So8MG19O6o","2024-10-27T08:48:21Z","UCm7lHFkt2yB_WzL67aruVBQ","Trump Or Kamala? Jaishankar Answers Who&#39;s Better For India | US Presidential Election | PM Modi","External Affairs Minister S. Jaishankar addressed the implications of the upcoming US elections on India-US relations. Listen to ...","https://i.ytimg.com/vi/6So8MG19O6o/default.jpg","120","90","https://i.ytimg.com/vi/6So8MG19O6o/mqdefault.jpg","320","180","https://i.ytimg.com/vi/6So8MG19O6o/hqdefault.jpg","480","360","Hindustan Times","none","2024-10-27T08:48:21Z",2024-10-27
"261","2XC2IZCsukw","2024-11-03T15:15:37Z","UCXIJgqnII2ZOINSWNOGFThA","Path to 270: Donald Trump, Kamala Harris in &#39;dead heat&#39; in latest polling","'America's Newsroom' co-anchor Bill Hemmer breaks down the latest polling in the presidential race. James Blair, the RNC and ...","https://i.ytimg.com/vi/2XC2IZCsukw/default.jpg","120","90","https://i.ytimg.com/vi/2XC2IZCsukw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2XC2IZCsukw/hqdefault.jpg","480","360","Fox News","none","2024-11-03T15:15:37Z",2024-11-03
"262","bJv8ZS88zYI","2024-08-27T20:42:21Z","UCHd62-u_v4DvJ8TCFtpi4GA","Trump puts conditions on accepting the election results in 2024","In interviews and in speeches, former president Donald Trump has hedged on whether he will accept the certified election results ...","https://i.ytimg.com/vi/bJv8ZS88zYI/default.jpg","120","90","https://i.ytimg.com/vi/bJv8ZS88zYI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bJv8ZS88zYI/hqdefault.jpg","480","360","Washington Post","none","2024-08-27T20:42:21Z",2024-08-27
"263","e4KfbzsDiJE","2024-11-06T05:29:24Z","UCHLyP4MuA-JAFBCwxXOEDdA","LIVE: 2024 Presidential Election Coverage | FOX 5 DC","Vice President Kamala Harris and former President Donald Trump have maintained a close race. Watch FOX 5 DC's Live ...","https://i.ytimg.com/vi/e4KfbzsDiJE/default.jpg","120","90","https://i.ytimg.com/vi/e4KfbzsDiJE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/e4KfbzsDiJE/hqdefault.jpg","480","360","FOX 5 Washington DC","none","2024-11-06T05:29:24Z",2024-11-06
"264","dECBxjdDm8I","2024-11-06T01:35:40Z","UCxHoBXkY88Tb8z1Ssj6CWsQ","মার্কিন নির্বাচনের ফল আসা শুরু | US Presidential Election 2024 | Trump vs Harris | Somoy TV","uselections2024 #donaldtrump #kamalaharris #uspresident #somoytv মার্কিন নির্বাচনের ফল আসা ...","https://i.ytimg.com/vi/dECBxjdDm8I/default.jpg","120","90","https://i.ytimg.com/vi/dECBxjdDm8I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/dECBxjdDm8I/hqdefault.jpg","480","360","SOMOY TV","none","2024-11-06T01:35:40Z",2024-11-06
"265","A1mU0KAJkEQ","2024-11-06T04:14:24Z","UCO0akufu9MOzyz3nvGIXAAw","Joe and Jill Biden deliver final &#39;kick&#39; against Kamala Harris on election day","Sky News host Gabriella Power says it is clear President Joe Biden is still ""angry"" that he was forced to suspend his election ...","https://i.ytimg.com/vi/A1mU0KAJkEQ/default.jpg","120","90","https://i.ytimg.com/vi/A1mU0KAJkEQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/A1mU0KAJkEQ/hqdefault.jpg","480","360","Sky News Australia","none","2024-11-06T04:14:24Z",2024-11-06
"266","1hyM6A5YpdE","2024-09-11T07:53:40Z","UCz8QaiQxApLq8sLNcszYyJw","Taylor Swift Endorses US Presidential Candidate Kamala Harris | US Elections 2024","Taylor Swift Endorses US Presidential Candidate Kamala Harris | US Elections 2024 | Subscribe to Firstpost After weeks of ...","https://i.ytimg.com/vi/1hyM6A5YpdE/default.jpg","120","90","https://i.ytimg.com/vi/1hyM6A5YpdE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/1hyM6A5YpdE/hqdefault.jpg","480","360","Firstpost","none","2024-09-11T07:53:40Z",2024-09-11
"267","5cBtj-kwzz0","2024-11-08T16:15:00Z","UCXIJgqnII2ZOINSWNOGFThA","Hosts break down in laughter over left&#39;s Trump meltdown: &#39;They call us weird?!&#39;","The 'Fox & Friends' co-hosts react to the far-left's meltdown over President-elect Donald Trump's victory in the 2024 election.","https://i.ytimg.com/vi/5cBtj-kwzz0/default.jpg","120","90","https://i.ytimg.com/vi/5cBtj-kwzz0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5cBtj-kwzz0/hqdefault.jpg","480","360","Fox News","none","2024-11-08T16:15:00Z",2024-11-08
"268","IuLhoL53IWw","2024-11-09T16:20:00Z","UCz8QaiQxApLq8sLNcszYyJw","US Election 2024: The Final Moments Before Trump&#39;s Victory | Vantage with Palki Sharma","US Election 2024: The Final Moments Before Trump's Victory | Vantage with Palki Sharma From heated debates to intense social ...","https://i.ytimg.com/vi/IuLhoL53IWw/default.jpg","120","90","https://i.ytimg.com/vi/IuLhoL53IWw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/IuLhoL53IWw/hqdefault.jpg","480","360","Firstpost","none","2024-11-09T16:20:00Z",2024-11-09
"269","5piOqPBdQmo","2024-11-09T04:00:04Z","UCeY0bbntWzzVIaj2z3QigXg","Group of migrants make way to U.S. before Tump takes office","A caravan of migrants is making its way to the U.S. border before President-elect Donald Trump takes office. This comes as Trump ...","https://i.ytimg.com/vi/5piOqPBdQmo/default.jpg","120","90","https://i.ytimg.com/vi/5piOqPBdQmo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5piOqPBdQmo/hqdefault.jpg","480","360","NBC News","none","2024-11-09T04:00:04Z",2024-11-09
"270","sAmC9FDX4aE","2024-11-06T00:13:38Z","UCsufaClk5if2RGqABb-09Uw","US Election Livestream: America Decides","In this first of three streams of the night, Rory Stewart and Alastair Campbell from The Rest Is Politics are joined by Anthony ...","https://i.ytimg.com/vi/sAmC9FDX4aE/default.jpg","120","90","https://i.ytimg.com/vi/sAmC9FDX4aE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/sAmC9FDX4aE/hqdefault.jpg","480","360","The Rest Is Politics","none","2024-11-06T00:13:38Z",2024-11-06
"271","YM0sIdoDeNU","2024-11-09T04:00:20Z","UCy6kyFxaMqGtpE3pQTflK8A","Monologue: Losers Look in the Mirror | Real Time with Bill Maher (HBO)","Bill reacts to the results of the 2024 election in his Real Time monologue.","https://i.ytimg.com/vi/YM0sIdoDeNU/default.jpg","120","90","https://i.ytimg.com/vi/YM0sIdoDeNU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YM0sIdoDeNU/hqdefault.jpg","480","360","Real Time with Bill Maher","none","2024-11-09T04:00:20Z",2024-11-09
"272","Zn7uYhSpEfU","2024-11-06T01:51:39Z","UCN6sm8iHiPd0cnoUardDAnw","সর্বশেষ জরিপে যে অবস্থানে কমালা-ট্রাম্প | Kamala Harris | Donald Trump | Us Election | Jamuna TV","international_jtv #potus #মার্কিন_নির্বাচন #uselection #uselectionnews #uselection2024 #uselectiontoday ...","https://i.ytimg.com/vi/Zn7uYhSpEfU/default.jpg","120","90","https://i.ytimg.com/vi/Zn7uYhSpEfU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Zn7uYhSpEfU/hqdefault.jpg","480","360","Jamuna TV","none","2024-11-06T01:51:39Z",2024-11-06
"273","ItML72hVTpE","2024-11-11T19:15:00Z","UCXIJgqnII2ZOINSWNOGFThA","&#39;EPIC DISASTER&#39;: Kamala Harris donors furious after 2024 loss","Fox News' Rich Edson reports the latest on Democrats' reaction to the 2024 election failure. Former Trump adviser Alexa Henning ...","https://i.ytimg.com/vi/ItML72hVTpE/default.jpg","120","90","https://i.ytimg.com/vi/ItML72hVTpE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ItML72hVTpE/hqdefault.jpg","480","360","Fox News","none","2024-11-11T19:15:00Z",2024-11-11
"274","YSil-uUojTs","2024-11-10T04:48:00Z","UCef1-8eOpJgud7szVPlZQAQ","US Elections 2024 Latest News |  Final Us Polls Result Out , Donald Trump Wins Arizona | News18","US Elections 2024 | Final US Polls result out , Donald Trump wins Arizona #USElection2024 #TrumpWon #Harris #news18 ...","https://i.ytimg.com/vi/YSil-uUojTs/default.jpg","120","90","https://i.ytimg.com/vi/YSil-uUojTs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YSil-uUojTs/hqdefault.jpg","480","360","CNN-News18","none","2024-11-10T04:48:00Z",2024-11-10
"275","wkjkQOiGj-g","2024-08-17T23:59:11Z","UCupvZG-5ko_eiXAupbDfxWw","Who has the momentum in the latest presidential polls? Data reporter Harry Enten breaks it down","CNN senior data reporter Harry Enten breaks down new polling in the 2024 presidential race with CNN's Jessica Dean. Want to ...","https://i.ytimg.com/vi/wkjkQOiGj-g/default.jpg","120","90","https://i.ytimg.com/vi/wkjkQOiGj-g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wkjkQOiGj-g/hqdefault.jpg","480","360","CNN","none","2024-08-17T23:59:11Z",2024-08-17
"276","4NfWrlPI9hU","2024-06-28T04:56:08Z","UCYBARVyitZWkFKovnC2jf2g","First presidential debate in 1 min","President Biden struggled through a raspy voice and uneven delivery Thursday to unleash a charged and deeply personal attack ...","https://i.ytimg.com/vi/4NfWrlPI9hU/default.jpg","120","90","https://i.ytimg.com/vi/4NfWrlPI9hU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4NfWrlPI9hU/hqdefault.jpg","480","360","Washington Post Universe","none","2024-06-28T04:56:08Z",2024-06-28
"277","zzheW5HgbNs","2024-10-30T18:35:48Z","UCz8QaiQxApLq8sLNcszYyJw","US Elections 2024 LIVE | Kamala Harris&#39; Lead Over Trump Narrows to a Single Point, 44% to 43%: Poll","US Elections 2024 LIVE | Kamala Harris' Lead Over Trump Narrows to a Single Point, 44% to 43%: Poll Kamala Harris' lead over ...","https://i.ytimg.com/vi/zzheW5HgbNs/default.jpg","120","90","https://i.ytimg.com/vi/zzheW5HgbNs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/zzheW5HgbNs/hqdefault.jpg","480","360","Firstpost","none","2024-10-30T18:35:48Z",2024-10-30
"278","F4OKimAH05k","2024-09-10T17:11:54Z","UC86dbj-lbDks_hZ5gRKL49Q","He&#39;s predicted (almost) every US election -- and says Harris will win | AFP #shorts","Forget the polls, ditch the data and stop sending journalists to swing-state diners to interview undecided voters: historian Allan ...","https://i.ytimg.com/vi/F4OKimAH05k/default.jpg","120","90","https://i.ytimg.com/vi/F4OKimAH05k/mqdefault.jpg","320","180","https://i.ytimg.com/vi/F4OKimAH05k/hqdefault.jpg","480","360","AFP News Agency","none","2024-09-10T17:11:54Z",2024-09-10
"279","NiTebq85oRY","2024-11-11T04:00:13Z","UCsN32BtMd0IoByjJRNF12cw","How President-elect Donald Trump won Pennsylvania − and what voters say about the flip","President-elect Donald Trump won Pennsylvania after losing the state in 2020. Scott Pelley visited to find out what was behind the ...","https://i.ytimg.com/vi/NiTebq85oRY/default.jpg","120","90","https://i.ytimg.com/vi/NiTebq85oRY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NiTebq85oRY/hqdefault.jpg","480","360","60 Minutes","none","2024-11-11T04:00:13Z",2024-11-11
"280","KImyXRdPE0g","2024-11-16T11:14:55Z","UCm7lHFkt2yB_WzL67aruVBQ","EAM Jaishankar Reveals What Helped Donald Trump Win U.S. Election | #htls2024","External Affairs Minister Dr. S. Jaishankar addressed the final day of the Hindustan Times Leadership Summit 2024, discussing ...","https://i.ytimg.com/vi/KImyXRdPE0g/default.jpg","120","90","https://i.ytimg.com/vi/KImyXRdPE0g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/KImyXRdPE0g/hqdefault.jpg","480","360","Hindustan Times","none","2024-11-16T11:14:55Z",2024-11-16
"281","eUp18_QhX5w","2024-11-02T20:26:08Z","UCz7iJPVTBGX6DNO1RNI2Fcg","The Official US Elections 2024 Roast - Kamala edition","The Kamala Harris roast! Try not to take this video too seriously, but telling people on the internet to do that is a big ask. Kamala ...","https://i.ytimg.com/vi/eUp18_QhX5w/default.jpg","120","90","https://i.ytimg.com/vi/eUp18_QhX5w/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eUp18_QhX5w/hqdefault.jpg","480","360","GradeAUnderA","none","2024-11-02T20:26:08Z",2024-11-02
"282","4kkbuPghlcg","2024-10-24T10:56:30Z","UCR0fZh5SBxxMNYdg0VzRFkg","Trump says he’ll ‘do a lot for Israel’ in US election campaign speech","Former US President Donald Trump boasted of his “very good relationship” with Israel's Prime Minister Benjamin Netanyahu and ...","https://i.ytimg.com/vi/4kkbuPghlcg/default.jpg","120","90","https://i.ytimg.com/vi/4kkbuPghlcg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4kkbuPghlcg/hqdefault.jpg","480","360","Middle East Eye","none","2024-10-24T10:56:30Z",2024-10-24
"283","ii-5mDcomQs","2024-09-11T17:34:21Z","UCeH6qE4V7n5tVwP7NkdrtJg","#AlyssaFarahGriffin reacts to the Harris-Trump presidential #debate on #TheView.","Subscribe to our YouTube channel: http://bit.ly/2Ybi4tM MORE FROM 'THE VIEW': Full episodes: http://abcn.ws/2tl10qh Twitter: ...","https://i.ytimg.com/vi/ii-5mDcomQs/default.jpg","120","90","https://i.ytimg.com/vi/ii-5mDcomQs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ii-5mDcomQs/hqdefault.jpg","480","360","The View","none","2024-09-11T17:34:21Z",2024-09-11
"284","XXpeg68gqCE","2024-11-06T11:00:42Z","UCXIJgqnII2ZOINSWNOGFThA","&#39;TOTAL REJECTION&#39;: &#39;Fox &amp; Friends&#39; reacts to Trump&#39;s projected 2024 victory","Former President Donald Trump is projected to become the 47th President of the United States, flipping ley battleground states in ...","https://i.ytimg.com/vi/XXpeg68gqCE/default.jpg","120","90","https://i.ytimg.com/vi/XXpeg68gqCE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XXpeg68gqCE/hqdefault.jpg","480","360","Fox News","none","2024-11-06T11:00:42Z",2024-11-06
"285","ahbWte2hewg","2024-09-09T17:32:03Z","UCoMdktPbSTixAyNGwb-UYkQ","Trump V Harris - The US Election Debate │ September 10","It's happening! Kamala Harris and Donald Trump will face each other in the second debate of the US presidential campaign this ...","https://i.ytimg.com/vi/ahbWte2hewg/default.jpg","120","90","https://i.ytimg.com/vi/ahbWte2hewg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ahbWte2hewg/hqdefault.jpg","480","360","Sky News","none","2024-09-09T17:32:03Z",2024-09-09
"286","cAuu9ge5nt8","2024-06-28T18:45:48Z","UC7fWeaHhqgM4Ry-RMpM2YYw","Biden and Trump argue over World War III","""He's going to drive us into World War III.'' ''You want a World War III? Let him follow and win.'' Joe Biden and Donald Trump, the ...","https://i.ytimg.com/vi/cAuu9ge5nt8/default.jpg","120","90","https://i.ytimg.com/vi/cAuu9ge5nt8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/cAuu9ge5nt8/hqdefault.jpg","480","360","TRT World","none","2024-06-28T18:45:48Z",2024-06-28
"287","WckEFzGku0Q","2024-11-06T21:51:07Z","UC52X5wxOL_s5yw0dQk7NtgA","LIVE: Kamala Harris concession speech after election loss (FULL)","Watch live as Kamala Harris delivers her concession speech after Donald Trump was elected the 47th president of the United ...","https://i.ytimg.com/vi/WckEFzGku0Q/default.jpg","120","90","https://i.ytimg.com/vi/WckEFzGku0Q/mqdefault.jpg","320","180","https://i.ytimg.com/vi/WckEFzGku0Q/hqdefault.jpg","480","360","Associated Press","none","2024-11-06T21:51:07Z",2024-11-06
"288","OljUV8qNPfw","2024-11-09T07:00:41Z","UCef1-8eOpJgud7szVPlZQAQ","US Elections 2024 Latest News |  Pelosi Slams Joe Biden For Democrat&#39;s Defeat In Elections | N18G","US Elections 2024 Latest News | Pelosi Slams Joe Biden For Democrat's Defeat In Elections | N18G Representative Nancy Pelosi ...","https://i.ytimg.com/vi/OljUV8qNPfw/default.jpg","120","90","https://i.ytimg.com/vi/OljUV8qNPfw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/OljUV8qNPfw/hqdefault.jpg","480","360","CNN-News18","none","2024-11-09T07:00:41Z",2024-11-09
"289","ABNGoe4RDWk","2024-09-11T15:40:05Z","UC2x_qNZXKDxNP1j4jvHATRQ","New poll on Harris, Trump in 3 key states #shorts","news #politics #2024.","https://i.ytimg.com/vi/ABNGoe4RDWk/default.jpg","120","90","https://i.ytimg.com/vi/ABNGoe4RDWk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ABNGoe4RDWk/hqdefault.jpg","480","360","Face the Nation","none","2024-09-11T15:40:05Z",2024-09-11
"290","Wklg2PcgkTQ","2024-11-06T08:09:39Z","UCCXoCcu9Rp7NPbTzIvogpZg","Donald Trump speaks after winning the 2024 Presidential Election","Former President Donald Trump delivers remarks from Mar-a-Lago as Americans await the results of the 2024 presidential ...","https://i.ytimg.com/vi/Wklg2PcgkTQ/default.jpg","120","90","https://i.ytimg.com/vi/Wklg2PcgkTQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Wklg2PcgkTQ/hqdefault.jpg","480","360","Fox Business","none","2024-11-06T08:09:39Z",2024-11-06
"291","7MRah-fPiJ8","2024-10-26T10:57:26Z","UCz8QaiQxApLq8sLNcszYyJw","US Elections 2024: Beyonce Campaigns for Kamala Harris in Houston | Subscribe to Firstpost","US Elections 2024: Beyonce Campaigns For Kamala Harris in Houston | Subscribe to Firstpost Pop singer Beyonce took the stage ...","https://i.ytimg.com/vi/7MRah-fPiJ8/default.jpg","120","90","https://i.ytimg.com/vi/7MRah-fPiJ8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/7MRah-fPiJ8/hqdefault.jpg","480","360","Firstpost","none","2024-10-26T10:57:26Z",2024-10-26
"292","clAe-DJ-A34","2024-11-05T18:06:05Z","UCoMdktPbSTixAyNGwb-UYkQ","The road to 270 electoral college votes | US election","Sky correspondent Tom Cheshire takes a closer look at the states and which could make the difference in the election race.","https://i.ytimg.com/vi/clAe-DJ-A34/default.jpg","120","90","https://i.ytimg.com/vi/clAe-DJ-A34/mqdefault.jpg","320","180","https://i.ytimg.com/vi/clAe-DJ-A34/hqdefault.jpg","480","360","Sky News","none","2024-11-05T18:06:05Z",2024-11-05
"293","CPU1P38nTkY","2024-09-03T22:30:02Z","UC16niRr50-MSBwiO3YDb3RA","Seven swing states set to decide the 2024 US election | BBC News","About 240 million people are eligible to vote in this year's US election, but only a relatively small number of them are likely to settle ...","https://i.ytimg.com/vi/CPU1P38nTkY/default.jpg","120","90","https://i.ytimg.com/vi/CPU1P38nTkY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/CPU1P38nTkY/hqdefault.jpg","480","360","BBC News","none","2024-09-03T22:30:02Z",2024-09-03
"294","iYW6ngVatOI","2024-11-06T06:49:21Z","UC_vt34wimdCzdkrzVejwX9g","US Election 2024 | Trump Victory! - Hamid Mir Analysis | Media vs Trump","2024uselection #uspresidentialelections2024 #TrumpVsKamala #USElections2024 #uspresidentialelection2024 ...","https://i.ytimg.com/vi/iYW6ngVatOI/default.jpg","120","90","https://i.ytimg.com/vi/iYW6ngVatOI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/iYW6ngVatOI/hqdefault.jpg","480","360","Geo News","none","2024-11-06T06:49:21Z",2024-11-06
"295","eq5vohkWfoc","2024-10-10T17:18:29Z","UCupvZG-5ko_eiXAupbDfxWw","Who do Iranians want to win the US election?","The consequences of the US election next month will be felt internationally, including in the Middle East where tensions are high ...","https://i.ytimg.com/vi/eq5vohkWfoc/default.jpg","120","90","https://i.ytimg.com/vi/eq5vohkWfoc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eq5vohkWfoc/hqdefault.jpg","480","360","CNN","none","2024-10-10T17:18:29Z",2024-10-10
"296","VcAp9vTgsSs","2024-10-10T17:23:07Z","UCF-VP3b3oH0XASqsLI5rnLw","Is Pennsylvania the key to Trump&#39;s comeback? #shorts","Donald Trump and Kamala Harris are especially keen to win the crucial large swing state of Pennsylvania — together with ...","https://i.ytimg.com/vi/VcAp9vTgsSs/default.jpg","120","90","https://i.ytimg.com/vi/VcAp9vTgsSs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/VcAp9vTgsSs/hqdefault.jpg","480","360","The Times and The Sunday Times","none","2024-10-10T17:23:07Z",2024-10-10
"297","8aRfOcegs0A","2024-09-19T06:48:29Z","UCz8QaiQxApLq8sLNcszYyJw","Another day, Another Security Scare for Donald Trump | US Elections 2024","Another day, Another Security Scare for Donald Trump | US Elections 2024 Another day, another security scare for US Republican ...","https://i.ytimg.com/vi/8aRfOcegs0A/default.jpg","120","90","https://i.ytimg.com/vi/8aRfOcegs0A/mqdefault.jpg","320","180","https://i.ytimg.com/vi/8aRfOcegs0A/hqdefault.jpg","480","360","Firstpost","none","2024-09-19T06:48:29Z",2024-09-19
"298","BVON7Rd3frs","2024-11-10T00:40:58Z","UCNjfNLnQYbjBEvnS8KFuyGQ","Latest: Maricopa County releases more election results","On Saturday, Nov. 9, four days after Election Day, Maricopa County continues to count ballots. Some of those results were ...","https://i.ytimg.com/vi/BVON7Rd3frs/default.jpg","120","90","https://i.ytimg.com/vi/BVON7Rd3frs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/BVON7Rd3frs/hqdefault.jpg","480","360","FOX 10 Phoenix","none","2024-11-10T00:40:58Z",2024-11-10
"299","SFqHNHpXBi4","2024-10-06T15:33:51Z","UChLtXXpo4Ge1ReTEboVvTDg","Elon Musk joins Donald Trump at US election campaign rally, declares &quot;I am Dark MAGA&quot;","Billionaire Elon Musk jumped on stage with his arms held high at Donald Trump's election campaign in Butler, Pennsylvania on ...","https://i.ytimg.com/vi/SFqHNHpXBi4/default.jpg","120","90","https://i.ytimg.com/vi/SFqHNHpXBi4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/SFqHNHpXBi4/hqdefault.jpg","480","360","Global News","none","2024-10-06T15:33:51Z",2024-10-06
"300","Z_ZCqmrb6H8","2024-11-10T06:28:31Z","UCI_mwTKUhicNzFrhm33MzBQ","US Elections Final Result: Trump 312 Vs Harris 226 Electoral Votes | Trump Wins All 7 Swing States!","US Elections Final Result: Trump 312 Vs Harris 226 Electoral Votes | Trump Wins All 7 Swing States! #trump #uselections2024 ...","https://i.ytimg.com/vi/Z_ZCqmrb6H8/default.jpg","120","90","https://i.ytimg.com/vi/Z_ZCqmrb6H8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Z_ZCqmrb6H8/hqdefault.jpg","480","360","ET NOW","none","2024-11-10T06:28:31Z",2024-11-10
"301","plsno0j3doc","2024-07-16T20:17:25Z","UCNg6eqiqndQ0xvAGHErP4FA","Presidential Election Odds Race | Donald Trump &amp; Kamala Harris Rise, Joe Biden Falls","Take a look at the leading candidates odds to win this year's presidential election during the past month.","https://i.ytimg.com/vi/plsno0j3doc/default.jpg","120","90","https://i.ytimg.com/vi/plsno0j3doc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/plsno0j3doc/hqdefault.jpg","480","360","The Lines","none","2024-07-16T20:17:25Z",2024-07-16
"302","-XB9u-mPrn8","2024-10-29T18:10:19Z","UCz8QaiQxApLq8sLNcszYyJw","US Election 2024: Ballot Boxes Set on Fire Amid Tight Presidential Race | Vantage with Palki Sharma","US Election 2024: Ballot Boxes Set on Fire Amid Tight Presidential Race | Vantage with Palki Sharma Ballot boxes are being set ...","https://i.ytimg.com/vi/-XB9u-mPrn8/default.jpg","120","90","https://i.ytimg.com/vi/-XB9u-mPrn8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-XB9u-mPrn8/hqdefault.jpg","480","360","Firstpost","none","2024-10-29T18:10:19Z",2024-10-29
"303","20w7j0YHCQA","2024-09-05T15:26:06Z","UCPgLNge0xqQHWM5B5EFH9Cg","Putin backs Kamala Harris and her &#39;infectious laugh&#39;","Russia previously wanted Joe Biden to win the US presidential election but now it supports Kamala Harris over Donald Trump, ...","https://i.ytimg.com/vi/20w7j0YHCQA/default.jpg","120","90","https://i.ytimg.com/vi/20w7j0YHCQA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/20w7j0YHCQA/hqdefault.jpg","480","360","The Telegraph","none","2024-09-05T15:26:06Z",2024-09-05
"304","-IpbWCzLdXE","2024-08-02T22:51:39Z","UCupvZG-5ko_eiXAupbDfxWw","He&#39;s correctly predicted nearly every presidential election since 1984. Hear his 2024 prediction","Presidential historian Allan Lichtman joins CNN's Phil Mattingly to explain which party he believes will win the 2024 presidential ...","https://i.ytimg.com/vi/-IpbWCzLdXE/default.jpg","120","90","https://i.ytimg.com/vi/-IpbWCzLdXE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-IpbWCzLdXE/hqdefault.jpg","480","360","CNN","none","2024-08-02T22:51:39Z",2024-08-02
"305","Rmzd6cLzF6k","2024-10-27T12:59:00Z","UCuFFtHWoLl5fauMMD5Ww2jA","U.S. Election 2024 swing state Georgia, explained","Both Kamala Harris and Donald Trump have paid numerous visits to Georgia — a state many believe to be key to winning the ...","https://i.ytimg.com/vi/Rmzd6cLzF6k/default.jpg","120","90","https://i.ytimg.com/vi/Rmzd6cLzF6k/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Rmzd6cLzF6k/hqdefault.jpg","480","360","CBC News","none","2024-10-27T12:59:00Z",2024-10-27
"306","dHRRJP2ZxLE","2024-08-10T21:41:33Z","UCupvZG-5ko_eiXAupbDfxWw","See where Trump and Harris stand in key states, according to new polling","New polling shows Vice President Kamala Harris gaining momentum in key states ahead of the 2024 presidential election.","https://i.ytimg.com/vi/dHRRJP2ZxLE/default.jpg","120","90","https://i.ytimg.com/vi/dHRRJP2ZxLE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/dHRRJP2ZxLE/hqdefault.jpg","480","360","CNN","none","2024-08-10T21:41:33Z",2024-08-10
"307","u377IXWjB9g","2024-10-18T15:42:54Z","UC_gUM8rL-Lrg6O3adPW9K1g","US Elections 2024: Can Skipping The Catholic Dinner Hurt Kamala Harris? | Race to Power","At the Al Smith Memorial Dinner in New York, Donald Trump delivered humorous jabs at Democrats, including Kamala Harris and ...","https://i.ytimg.com/vi/u377IXWjB9g/default.jpg","120","90","https://i.ytimg.com/vi/u377IXWjB9g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/u377IXWjB9g/hqdefault.jpg","480","360","WION","none","2024-10-18T15:42:54Z",2024-10-18
"308","ZMgTT9GMPAs","2024-09-24T04:33:27Z","UCuuTCooIMbBFHNbPcSS70uw","Donald Trump says he won&#39;t run for president in 2028 if he loses 2024 US Election","","https://i.ytimg.com/vi/ZMgTT9GMPAs/default.jpg","120","90","https://i.ytimg.com/vi/ZMgTT9GMPAs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ZMgTT9GMPAs/hqdefault.jpg","480","360","SBS News","none","2024-09-24T04:33:27Z",2024-09-24
"309","aUO94UjQrV4","2024-11-07T12:56:23Z","UCO0akufu9MOzyz3nvGIXAAw","Lefties losing it: All the best meltdowns after Donald Trump’s victory","Sky News host Rita Panahi reacts to all the best meltdowns on social media after Donald Trump's victory in the US election.","https://i.ytimg.com/vi/aUO94UjQrV4/default.jpg","120","90","https://i.ytimg.com/vi/aUO94UjQrV4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/aUO94UjQrV4/hqdefault.jpg","480","360","Sky News Australia","none","2024-11-07T12:56:23Z",2024-11-07
